time,Open,High,Low,Close,Volume
2026-04-29 03:00:00,4595.68,4610.25,4594.95,4600.15,15389
2026-04-29 04:00:00,4600.15,4600.38,4575.99,4584.79,23538
2026-04-29 05:00:00,4584.79,4604.27,4584.79,4593.66,17911
2026-04-29 06:00:00,4593.65,4603.36,4592.2,4595.45,12769
2026-04-29 07:00:00,4595.46,4605.61,4595.28,4604.76,9953
2026-04-29 08:00:00,4604.78,4607.73,4590.83,4591.1,13522
2026-04-29 09:00:00,4591.1,4598.68,4580.99,4584.51,18284
2026-04-29 10:00:00,4584.51,4588.91,4567.29,4567.83,20484
2026-04-29 11:00:00,4567.99,4576.73,4557.19,4573.13,20577
2026-04-29 12:00:00,4573.13,4580.86,4551.51,4555.67,19224
2026-04-29 13:00:00,4555.67,4576.6,4555.02,4569.81,16770
2026-04-29 14:00:00,4569.83,4571.99,4559.3,4561.55,17101
2026-04-29 15:00:00,4561.55,4569.11,4541.9,4544.91,20960
2026-04-29 16:00:00,4544.91,4553.34,4510.02,4521.83,31366
2026-04-29 17:00:00,4521.82,4542.75,4517.86,4539.26,28643
2026-04-29 18:00:00,4539.26,4558.95,4536.29,4547.65,27653
2026-04-29 19:00:00,4547.58,4564.85,4543.28,4545.46,28317
2026-04-29 20:00:00,4545.46,4554.54,4541.63,4547.3,20988
2026-04-29 21:00:00,4547.3,4552.8,4518.33,4538.23,35240
2026-04-29 22:00:00,4538.2,4550.66,4533.19,4546.81,23009
2026-04-30 01:00:00,4543.54,4552.75,4539.04,4552.12,9532
2026-04-30 02:00:00,4552.12,4562.07,4549.67,4561.71,10810
2026-04-30 03:00:00,4561.72,4574.12,4556.39,4569.86,20694
2026-04-30 04:00:00,4569.86,4582.57,4564.59,4579.29,22000
2026-04-30 05:00:00,4579.29,4581.92,4559.82,4564.91,20580
2026-04-30 06:00:00,4564.91,4569.07,4555.66,4556.01,16584
2026-04-30 07:00:00,4556.01,4556.99,4540.93,4542.11,17593
2026-04-30 08:00:00,4542.13,4569.75,4541.97,4562.67,18327
2026-04-30 09:00:00,4562.67,4591.49,4560.31,4589.54,21083
2026-04-30 10:00:00,4589.54,4605.49,4584.96,4598.46,21707
2026-04-30 11:00:00,4598.47,4629.56,4597.32,4616.38,27410
2026-04-30 12:00:00,4616.38,4631.83,4614.3,4625.21,25982
2026-04-30 13:00:00,4625.23,4646.89,4623.82,4639.67,25105
2026-04-30 14:00:00,4639.67,4645.83,4626.82,4630.12,32344
2026-04-30 15:00:00,4630.12,4640.08,4624.56,4639.58,30498
2026-04-30 16:00:00,4639.61,4646.1,4610.62,4610.94,32138
2026-04-30 17:00:00,4610.69,4626.02,4609.41,4619.68,33398
2026-04-30 18:00:00,4619.68,4625.47,4611.31,4615.31,31198
2026-04-30 19:00:00,4615.27,4617.7,4605.36,4607.6,23953
2026-04-30 20:00:00,4607.65,4621.68,4607.62,4616.84,26766
2026-04-30 21:00:00,4616.87,4625.22,4616.75,4622.44,18318
